"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-04-01,71,1,0.0140845070422535,0.000356525274603389,0.0759934161211036,0.0568617822719019,0.00140555616736942,0.272943599673368,0.246211065510658,0.0439651269139866,1
2020-04-02,82,1,0.0121951219512195,0.000308706096370228,0.0660827093893067,0.050115285471546,0.00126508949794981,0.248732762772028,0.279355886497919,0.0482445491549435,1
2020-04-03,89,1,0.0112359550561798,0.000284429294948809,0.0610183043470827,0.0440298611035711,0.0011001686304415,0.21948660745348,0.317966026898606,0.054673039686685,1
2020-04-04,97,1,0.0103092783505155,0.000260974270024206,0.0561041541050918,0.0387068906186753,0.000973287893335031,0.196369646762539,0.361692705774855,0.0611092406481286,1
2020-04-05,103,1,0.00970873786407767,0.000245773753693975,0.0529082867402035,0.0341509585230299,0.000872646883579923,0.177644295488723,0.409944569800552,0.0675507196388514,1
2020-04-06,108,1,0.00925925925925926,0.000234396672809092,0.0505105336567463,0.0303104867166879,0.000766912075048109,0.157593972272497,0.461886347482903,0.0761450442993512,1
2020-04-07,108,2,0.0185185185185185,0.00225059950165783,0.0652965469444737,0.0542221809951204,0.00661457041152882,0.181949118377749,0.25819691762786,0.0659525042330048,1
2020-04-08,119,2,0.0168067226890756,0.00204189231623998,0.0593933881344756,0.0489472189937196,0.00596311824104283,0.16533335341783,0.286022378550175,0.0725806363442809,1
2020-04-09,128,2,0.015625,0.00189789312173931,0.0553025900224489,0.0444956328426674,0.00542848870025095,0.151492900243339,0.314637619595225,0.0792116328931898,1
2020-04-10,131,2,0.0152671755725191,0.001854303171806,0.0540613808915615,0.040651810255801,0.0049818418349713,0.139787187022464,0.344388107489068,0.0858447777339679,1
2020-04-11,134,3,0.0223880597014925,0.00464096858421553,0.0640325563119627,0.0560085483520742,0.0116067743799413,0.153885033791633,0.249961843538506,0.0779802928480263,1
2020-04-12,138,3,0.0217391304347826,0.00450576596149021,0.0622154430889074,0.0517505961773826,0.0107964780842947,0.143804627275345,0.270528284389478,0.0834465498597861,1
2020-04-13,141,3,0.0212765957446809,0.00440942319504993,0.0609188615396766,0.0480959586151252,0.0100919463109758,0.13496194771507,0.29108474813926,0.088913950955526,1
2020-04-14,142,4,0.028169014084507,0.00772733750259736,0.070551900253048,0.0599338160827769,0.0165044043203047,0.14586323187314,0.233590999456201,0.0822688476451464,1
2020-04-15,152,4,0.0263157894736842,0.00721571460066602,0.0660061950600643,0.0563119908232449,0.0155616350412414,0.138011443220829,0.248614900580304,0.0869493117378611,1
2020-04-16,167,4,0.0239520958083832,0.00656383559504988,0.0601889239396139,0.0530904862549536,0.0147207646591782,0.130960807278475,0.263700730348721,0.0916304675373849,1
2020-04-17,223,7,0.031390134529148,0.0127117879187467,0.0636034878621946,0.0875659800534247,0.0359063589895588,0.172008338419885,0.159879441667397,0.0697640597556796,0.721167662279452
2020-04-18,276,8,0.0289855072463768,0.0125952411099615,0.056311956374304,0.0935314888863411,0.0410218592738187,0.175089214029682,0.149682210415924,0.0685364890493235,0.626116153274431
2020-04-19,302,8,0.0264900662251656,0.011504411087816,0.0515267801777906,0.0862667671930128,0.0378720360933651,0.162477243378017,0.162287291567058,0.0738564967654025,0.690112767314189
2020-04-20,304,10,0.0328947368421053,0.0158848554325583,0.0596610853311278,0.0984902727381245,0.0480227645584271,0.172914343473305,0.14214601717293,0.0693985227538548,0.55257604724778
2020-04-21,316,10,0.0316455696202532,0.0152775420636458,0.0574258800861671,0.0897608813063076,0.0440509500253512,0.15944240892804,0.15596994811387,0.0752622848630936,0.619942621777084
2020-04-22,328,10,0.0304878048780488,0.0147149582599603,0.0553520859627306,0.0820175929691022,0.0400070542571787,0.145576364616127,0.170695084959078,0.0824309635128136,0.683761709428262
2020-04-23,333,10,0.03003003003003,0.0144925926174263,0.0545315491815304,0.0752907151702435,0.0366433629149933,0.133926792179419,0.185945902736399,0.0896011903572201,0.744034051515535
2020-04-24,349,10,0.0286532951289398,0.0138241031092788,0.0520618854825144,0.0695116157526215,0.0338015350017654,0.124002045363265,0.201405187441237,0.0967725972974553,0.80430546766495
2020-04-25,350,10,0.0285714285714286,0.0137843643306616,0.0519149369424134,0.064529570522814,0.0313688450146196,0.11544575236069,0.216954798963839,0.103944924387587,0.857485517418028
2020-04-26,354,11,0.0310734463276836,0.0156117782261555,0.0549178315626951,0.0662746669244122,0.0335407859049131,0.11547181396676,0.211242102747455,0.103921464362328,0.794796533719769
2020-04-27,363,12,0.0330578512396694,0.0171958939748627,0.0570329887755039,0.0678940639528614,0.0355196121704142,0.115431853500058,0.206203594024364,0.103957440135829,0.73910045070197
2020-04-28,384,12,0.03125,0.0162495039517935,0.0539508109931067,0.0640717596542542,0.0335948080357688,0.109410531336604,0.218505002446432,0.109678655732708,0.772003106262966
