"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-04-08,439,2,0.00455580865603645,0.000552206539877358,0.0163595068014096,0.0145795602745316,0.00177286642699366,0.0517388975821079,0.960248439348066,0.231933816930606,1
2020-04-09,460,2,0.00434782608695652,0.000526976297264171,0.0156169017044417,0.0130870485494307,0.00158700616204451,0.0464207707851216,1.06975991929128,0.258504970879246,1
2020-04-10,474,2,0.00421940928270042,0.000511399126424646,0.0151581853552585,0.0118342308220267,0.00143641799176318,0.042093896196174,1.1830088672888,0.285076960898923,1
2020-04-11,490,2,0.00408163265306122,0.000494687438576693,0.0146658632461557,0.0107817319306087,0.00131193129225563,0.0385047861384693,1.29849268096295,0.311649568883362,1
2020-04-12,500,2,0.004,0.000484786176290001,0.0143740785622003,0.00989471054916741,0.00120131300357172,0.0353062176167407,1.41489737677855,0.339883476906632,1
2020-04-13,512,2,0.00390625,0.000473415574253101,0.0140389051142445,0.00914478092740731,0.00110789824768552,0.032598261419363,1.5309278714421,0.368117791486639,1
2020-04-14,528,2,0.00378787878787879,0.000459059332017418,0.013615588743998,0.00850671316184008,0.00103234469087437,0.0304034880291904,1.64575902979802,0.394691556063528,1
2020-04-15,542,2,0.003690036900369,0.000447193405125205,0.0132655897897549,0.00795776061030285,0.000966438086776548,0.0284855954822419,1.75928891123896,0.421265548318302,1
2020-04-16,559,2,0.0035778175313059,0.000433584369824421,0.0128640494366078,0.00748028704983249,0.00090844167308976,0.0267953003542888,1.87158593069146,0.44783972716616,1
2020-04-17,578,3,0.00519031141868512,0.00107164866364854,0.0150927825773042,0.0105901610486042,0.00219147859124442,0.0306654933502404,1.32198178438894,0.3913193198278,1
2020-04-18,606,3,0.00495049504950495,0.00102207694872556,0.0143987470871084,0.0100280359236277,0.00207393636328907,0.0290403808931268,1.39608594410933,0.4132177206684,1
2020-04-19,616,3,0.00487012987012987,0.00100546613507619,0.0141660961120543,0.0095189733883755,0.0019683613075305,0.0275788369087504,1.47074683674362,0.43511624655181,1
2020-04-20,626,3,0.00479233226837061,0.00098938660597557,0.0139408437220162,0.00905762322200138,0.00187301435011542,0.0262573507877347,1.54565934758617,0.457014879262131,1
2020-04-21,636,4,0.00628930817610063,0.00171620480503625,0.0160242574792584,0.0115219305986139,0.00314950836624523,0.0292501252837319,1.21507414752907,0.41025465305183,1
2020-04-22,658,5,0.00759878419452888,0.00247177424404034,0.0176433216026809,0.0137769883445055,0.00448713863957953,0.0318498091941047,1.01618725732489,0.376768348182794,1
2020-04-23,675,5,0.00740740740740741,0.00240941207837018,0.0172011700699846,0.0132073187221143,0.0042971093361704,0.0305170939918014,1.06001833487659,0.393222238107727,1
2020-04-24,683,5,0.00732064421669107,0.00238114124753225,0.0170006774699201,0.0126843888806694,0.0041330166391656,0.0293651384064074,1.10371892029702,0.408647827022726,1
2020-04-25,696,5,0.00718390804597701,0.00233658965090103,0.0166846598521196,0.0122050672589307,0.00397125729997425,0.0282285291101426,1.1470645513859,0.425101851859804,1
2020-04-26,703,6,0.0085348506401138,0.00313839518212953,0.0184836349749661,0.0141191447090405,0.00519808296865538,0.0304735628811733,0.991561478298027,0.393783951249548,1
2020-04-27,706,6,0.0084985835694051,0.00312503266362679,0.0184054861686255,0.0136377232612071,0.00502030748023218,0.0294430566353202,1.02656431222823,0.407566379694582,1
2020-04-28,709,7,0.00987306064880113,0.00397843652252736,0.0202359263044233,0.0154004716456403,0.00620720453920637,0.0314401297770492,0.909063067816058,0.381677813835228,1
