"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-04-18,142,2,0.0140845070422535,0.00171027371166709,0.0499506330548595,0.0411601562640852,0.0049818418349713,0.139787187022464,0.34013476309894,0.0858447777339679,1
2020-04-19,145,2,0.0137931034482759,0.00167479558564404,0.0489357949039407,0.0372553634146673,0.0045172562944605,0.127471772230947,0.375784819065495,0.094138488780551,1
2020-04-20,161,2,0.0124223602484472,0.00150796187339616,0.0441515923196379,0.0340159078200847,0.00413193297236521,0.117148463888393,0.411572140718634,0.102434121641,1
2020-04-21,170,2,0.0117647058823529,0.00142794952288728,0.0418500902918341,0.0312286856113123,0.00380718138187237,0.108370522224517,0.448305771630959,0.110731218726979,1
2020-04-22,180,2,0.0111111111111111,0.00134845099162092,0.0395588434021807,0.0287789781296711,0.00352975938220157,0.100815380482073,0.486466195461124,0.119029457039384,1
2020-04-23,210,2,0.00952380952380952,0.0011554657012151,0.0339779547286875,0.0265914206315017,0.00324593092896603,0.0930315322207255,0.526485598269044,0.12898852371397,1
2020-04-24,239,3,0.0125523012552301,0.00259610464110424,0.0362428741631637,0.0368223068283331,0.00770403726887335,0.104443712425679,0.380204316510329,0.1148944222807,1
2020-04-25,245,3,0.0122448979591837,0.00253234606755915,0.0353657579537583,0.0338940751324936,0.00700605683367106,0.0953615656063197,0.413051542054867,0.125836860203612,1
2020-04-26,252,3,0.0119047619047619,0.00246180899908975,0.0343946358546432,0.0311881144168715,0.00649145476986433,0.088618099661561,0.448888952146033,0.135412517824563,1
2020-04-27,265,3,0.0113207547169811,0.0023407241753172,0.0327257438362069,0.0287703629447198,0.00598873897786178,0.0819912758921211,0.486611866068565,0.146357034567785,1
2020-04-28,268,3,0.0111940298507463,0.00231445407743366,0.0323633582993279,0.0266354974870045,0.00550879835339614,0.0756284133066943,0.525614361317284,0.158670524414371,1
