"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-04-13,415,5,0.0120481927710843,0.0039232728414018,0.0278911665483802,0.0428977685007287,0.0140194290766215,0.0969136237652494,0.326357302239677,0.12382160044977,1
2020-04-14,429,6,0.013986013986014,0.00514945660542841,0.0301917735491566,0.0454176870224226,0.0168612198032271,0.0963094396083602,0.308249955421293,0.124598378401927,1
2020-04-15,444,6,0.0135135135135135,0.00497493581338922,0.0291799201112793,0.0405092741304174,0.0150207110428293,0.0861491459099053,0.345599873128503,0.139293313627852,1
2020-04-16,467,6,0.012847965738758,0.00472917778999047,0.0277536950317356,0.0365061238145915,0.0135424865349933,0.0779273164988575,0.38349730229108,0.153989647522072,1
2020-04-17,501,6,0.0119760479041916,0.00440733277882348,0.0258835267942911,0.0331829402808019,0.0122605042981996,0.0707523754766898,0.421903540841429,0.169605612803114,1
2020-04-18,522,6,0.0114942528735632,0.00422954776436663,0.0248492990875404,0.0303572894080034,0.0112002560111436,0.0647869703340024,0.461174244242935,0.1852224288022,1
2020-04-19,553,6,0.0108499095840868,0.00399184453271067,0.02346521921439,0.0279221324425473,0.0103087916338382,0.0597490864534751,0.501394369817795,0.200839890821495,1
2020-04-20,566,6,0.0106007067137809,0.00389993098013541,0.0229296360776345,0.025800793865582,0.00950754602608885,0.0552037410935026,0.542618962538042,0.217376571991285,1
2020-04-21,593,7,0.0118043844856661,0.0047587848477235,0.0241695503832129,0.0279424672549161,0.0112845830020471,0.056614177100496,0.50102948577445,0.211961042526482,1
2020-04-22,605,7,0.0115702479338843,0.00466414549017341,0.0236931050203161,0.0260503368861882,0.010524937647473,0.0528785623177236,0.537421072946766,0.226935065441026,1
2020-04-23,615,7,0.0113821138211382,0.00458810795928387,0.0233101837883596,0.024392089667127,0.00986111840280401,0.0496053496767852,0.57395656506083,0.241909392397971,1
2020-04-24,624,8,0.0128205128205128,0.00555079776999931,0.0251045716994733,0.0262207059942645,0.0113905846450166,0.0510264612493579,0.533929178072563,0.23517209906754,1
2020-04-25,655,8,0.0122137404580153,0.00528737182039822,0.023923484878109,0.0247709767390499,0.0107522775779222,0.0482173289590186,0.565177552241204,0.248873180225291,1
2020-04-26,668,9,0.0134730538922156,0.00617874972459408,0.0254214242397147,0.0264161397520867,0.0121380281287002,0.0495092023512103,0.52997902537573,0.242379182659295,1
2020-04-27,671,10,0.014903129657228,0.00716915581819456,0.0272361561421605,0.027906723603097,0.0134744942546775,0.050768549101724,0.501671217270606,0.236366810009792,1
2020-04-28,693,10,0.0144300144300144,0.00694086712194637,0.0263767759159873,0.0266172469016803,0.0128257732305652,0.048365506980211,0.525974758084999,0.248110704285801,1
